genre,color,top,left,font_size,run_date
corridos cristianos,"rgb(161, 140, 15)",10647px,978px,100%,20211202
dfw rap,"rgb(159, 142, 3)",5072px,1103px,107%,20211202
traditional reggae,"rgb(156, 140, 21)",5261px,1121px,100%,20211202
ritmo kombina,"rgb(166, 141, 6)",6542px,1098px,101%,20211202
albanian folk,"rgb(124, 139, 42)",15344px,448px,100%,20211202
toronto rap,"rgb(154, 146, 4)",6666px,1061px,111%,20211202
oakland hip hop,"rgb(171, 129, 3)",7077px,1076px,104%,20211202
mluvene slovo,"rgb(94, 122, 5)",16586px,1074px,100%,20211202
austro-german modernism,"rgb(30, 155, 107)",19862px,380px,100%,20211202
naija worship,"rgb(162, 134, 15)",10243px,550px,101%,20211202
australian comedy,"rgb(158, 99, 13)",14348px,996px,100%,20211202
baithak gana,"rgb(176, 129, 18)",7968px,875px,100%,20211202
danish jazz,"rgb(78, 151, 133)",15873px,737px,100%,20211202
musica de intervencao,"rgb(105, 149, 14)",14583px,766px,100%,20211202
chinese jazz,"rgb(107, 152, 86)",12970px,785px,100%,20211202
australian blues,"rgb(140, 135, 32)",11960px,785px,100%,20211202
noisecore,"rgb(214, 27, 146)",10325px,195px,100%,20211202
musica caririense,"rgb(137, 145, 5)",9425px,818px,100%,20211202
new delhi indie,"rgb(147, 142, 72)",6565px,650px,100%,20211202
connecticut indie,"rgb(153, 132, 42)",11526px,473px,100%,20211202
rosary,"rgb(69, 164, 40)",15899px,345px,101%,20211202
tijuana indie,"rgb(171, 125, 69)",9272px,426px,100%,20211202
ostrock,"rgb(151, 132, 15)",9065px,670px,100%,20211202
nova musica carioca,"rgb(130, 144, 34)",10895px,842px,101%,20211202
outlaw country,"rgb(113, 138, 10)",13630px,904px,107%,20211202
wuhan indie,"rgb(166, 132, 54)",7187px,492px,100%,20211202
jazz tico,"rgb(106, 153, 107)",14101px,822px,100%,20211202
belarusian indie,"rgb(179, 124, 31)",5801px,596px,101%,20211202
brasilia indie,"rgb(150, 141, 22)",8835px,666px,100%,20211202
nu-metalcore,"rgb(226, 85, 38)",3582px,312px,102%,20211202
indie rock colombiano,"rgb(168, 128, 47)",5825px,440px,100%,20211202
malaysian tamil pop,"rgb(182, 128, 5)",5085px,988px,100%,20211202
mexican rock-and-roll,"rgb(130, 143, 12)",13045px,752px,102%,20211202
czech country,"rgb(131, 140, 6)",12293px,717px,100%,20211202
vintage cantonese pop,"rgb(125, 148, 3)",12464px,634px,100%,20211202
tamil pop,"rgb(153, 136, 14)",8666px,912px,105%,20211202
rautalanka,"rgb(173, 136, 118)",8955px,492px,100%,20211202
pinoy metal,"rgb(219, 74, 49)",9517px,316px,100%,20211202
chicago soul,"rgb(128, 129, 7)",14027px,750px,102%,20211202
classic canadian rock,"rgb(163, 123, 18)",9933px,527px,104%,20211202
pop rap,"rgb(177, 132, 7)",4454px,1015px,132%,20211202
musica indigena brasileira,"rgb(116, 141, 14)",12204px,883px,100%,20211202
dominican pop,"rgb(181, 134, 6)",8290px,1123px,105%,20211202
bisaya rap,"rgb(139, 150, 28)",8654px,1083px,100%,20211202
thai teen pop,"rgb(162, 141, 9)",5286px,833px,101%,20211202
hamburg hip hop,"rgb(169, 130, 27)",8028px,1063px,104%,20211202
bounce,"rgb(180, 128, 17)",3739px,1141px,101%,20211202
alberta hip hop,"rgb(151, 145, 7)",6780px,1081px,100%,20211202
marimba orquesta,"rgb(161, 150, 79)",8617px,1159px,100%,20211202
lithuanian hip hop,"rgb(171, 133, 22)",5486px,1074px,100%,20211202
deep east coast hip hop,"rgb(173, 114, 22)",5864px,1125px,100%,20211202
deep disco house,"rgb(174, 142, 172)",608px,1358px,102%,20211202
moravian folk,"rgb(73, 163, 15)",18463px,475px,100%,20211202
italo beats,"rgb(218, 121, 77)",938px,986px,100%,20211202
indie curitibano,"rgb(142, 143, 24)",9053px,750px,101%,20211202
pakistani rock,"rgb(154, 135, 26)",8157px,569px,100%,20211202
future house,"rgb(214, 125, 70)",2115px,889px,103%,20211202
socal pop punk,"rgb(216, 97, 16)",5315px,416px,105%,20211202
vermont indie,"rgb(119, 142, 49)",13105px,550px,101%,20211202
german viral rap,"rgb(133, 148, 12)",8366px,1164px,101%,20211202
canzone d'autore,"rgb(114, 143, 8)",14222px,646px,102%,20211202
baroque woodwind,"rgb(31, 166, 99)",18780px,452px,100%,20211202
french pop,"rgb(139, 139, 8)",11439px,704px,108%,20211202
springfield mo indie,"rgb(140, 136, 41)",10905px,536px,100%,20211202
nova musica pernambucana,"rgb(148, 139, 35)",9413px,800px,101%,20211202
gainesville indie,"rgb(164, 125, 49)",9383px,454px,100%,20211202
chinese idol pop,"rgb(173, 137, 18)",4191px,766px,101%,20211202
ontario indie,"rgb(156, 133, 39)",9823px,492px,101%,20211202
windsor on indie,"rgb(170, 125, 40)",7689px,440px,100%,20211202
honky-tonk piano,"rgb(126, 145, 171)",13990px,969px,100%,20211202
palm desert scene,"rgb(185, 111, 80)",10806px,366px,102%,20211202
classic girl group,"rgb(141, 126, 5)",12552px,709px,102%,20211202
fo jing,"rgb(82, 166, 65)",14299px,322px,100%,20211202
musica colombiana instrumental,"rgb(119, 161, 94)",13376px,879px,100%,20211202
classic belgian pop,"rgb(156, 134, 8)",7841px,742px,101%,20211202
cancion infantil mexicana,"rgb(148, 134, 7)",10822px,1015px,101%,20211202
carnaval limburg,"rgb(169, 128, 8)",7483px,791px,100%,20211202
ilahiler,"rgb(107, 146, 18)",14410px,581px,100%,20211202
gospel rap,"rgb(179, 126, 11)",7173px,1031px,100%,20211202
chinese post-rock,"rgb(121, 148, 148)",11287px,384px,100%,20211202
chinese hip hop,"rgb(172, 135, 14)",6129px,1028px,101%,20211202
chamorro pop,"rgb(131, 141, 68)",11203px,869px,100%,20211202
western saharan folk,"rgb(137, 141, 46)",12924px,875px,100%,20211202
sundanese traditional,"rgb(91, 162, 123)",16900px,850px,100%,20211202
pinoy hip hop,"rgb(153, 141, 8)",6091px,1081px,103%,20211202
mongolian hip hop,"rgb(166, 136, 46)",3661px,1118px,100%,20211202
telugu hip hop,"rgb(164, 141, 14)",5664px,1139px,100%,20211202
bc underground hip hop,"rgb(164, 134, 9)",7954px,1037px,102%,20211202
uk tech house,"rgb(209, 127, 187)",132px,1400px,101%,20211202
indie electronica,"rgb(137, 143, 147)",6304px,827px,100%,20211202
chant basque,"rgb(120, 132, 54)",14075px,579px,100%,20211202
shamisen,"rgb(125, 145, 164)",11983px,1152px,100%,20211202
grimewave,"rgb(178, 130, 145)",3291px,982px,100%,20211202
norwegian house,"rgb(163, 147, 161)",1582px,1132px,100%,20211202
italian experimental,"rgb(116, 128, 174)",12031px,366px,100%,20211202
musica prehispanica,"rgb(104, 141, 122)",11698px,807px,100%,20211202
violao,"rgb(84, 157, 93)",16292px,906px,102%,20211202
indian violin,"rgb(128, 136, 114)",16875px,800px,100%,20211202
progressive uplifting trance,"rgb(224, 116, 156)",1282px,539px,101%,20211202
british classical piano,"rgb(32, 161, 198)",19451px,484px,100%,20211202
saskatchewan indie,"rgb(142, 140, 37)",10807px,512px,102%,20211202
granada indie,"rgb(176, 129, 45)",6689px,430px,100%,20211202
kenyan pop,"rgb(174, 135, 20)",6530px,996px,100%,20211202
ohio indie,"rgb(161, 123, 45)",10979px,406px,100%,20211202
pop rock,"rgb(165, 132, 14)",7567px,518px,123%,20211202
german pop rock,"rgb(172, 132, 15)",4692px,532px,102%,20211202
indie singer-songwriter,"rgb(102, 146, 40)",13831px,548px,100%,20211202
south carolina indie,"rgb(152, 134, 27)",10645px,494px,101%,20211202
brass band brasileiro,"rgb(158, 128, 145)",9984px,881px,100%,20211202
hammered dulcimer,"rgb(94, 166, 160)",14558px,698px,100%,20211202
rap abc paulista,"rgb(153, 136, 16)",10598px,1046px,100%,20211202
celtic rock,"rgb(162, 129, 29)",10905px,446px,104%,20211202
instrumental surf,"rgb(196, 109, 133)",11348px,438px,100%,20211202
jewish a capella,"rgb(135, 136, 3)",12824px,550px,100%,20211202
blues-rock guitar,"rgb(163, 128, 22)",10883px,827px,100%,20211202
memphis indie,"rgb(177, 116, 54)",10020px,380px,100%,20211202
punk,"rgb(213, 85, 35)",8379px,366px,109%,20211202
cumbia villera,"rgb(188, 133, 4)",8278px,984px,105%,20211202
russian old school hip hop,"rgb(187, 114, 9)",9587px,1037px,100%,20211202
pop r&b,"rgb(148, 147, 3)",6781px,926px,110%,20211202
macedonian hip hop,"rgb(167, 130, 16)",5740px,1054px,100%,20211202
shoegaze brasileiro,"rgb(164, 127, 109)",9761px,295px,100%,20211202
meditation,"rgb(70, 107, 204)",17274px,129px,105%,20211202
canadian hip hop,"rgb(159, 141, 6)",7853px,1030px,112%,20211202
gruperas inmortales,"rgb(161, 145, 6)",10859px,994px,106%,20211202
manele,"rgb(192, 136, 13)",3767px,1145px,101%,20211202
american shoegaze,"rgb(173, 116, 146)",8047px,170px,101%,20211202
oratory,"rgb(58, 128, 6)",18278px,1150px,100%,20211202
canadian classical,"rgb(34, 159, 151)",19030px,260px,101%,20211202
late romantic era,"rgb(38, 154, 139)",19924px,335px,104%,20211202
french romanticism,"rgb(37, 156, 125)",19801px,309px,102%,20211202
nueva cancion,"rgb(95, 151, 25)",15450px,902px,102%,20211202
nova canco,"rgb(93, 150, 33)",16188px,764px,101%,20211202
gospel blues,"rgb(82, 139, 29)",18437px,1011px,100%,20211202
pune indie,"rgb(125, 150, 35)",10136px,650px,100%,20211202
chamber folk,"rgb(78, 161, 58)",15556px,473px,100%,20211202
cowpunk,"rgb(192, 103, 32)",10081px,442px,101%,20211202
garage rock,"rgb(199, 98, 45)",9069px,378px,107%,20211202
mexican classic rock,"rgb(169, 114, 81)",11489px,634px,102%,20211202
bali indie,"rgb(186, 114, 41)",8441px,434px,100%,20211202
christian hip hop,"rgb(173, 134, 9)",6704px,965px,103%,20211202
bangladeshi hip hop,"rgb(157, 141, 10)",8592px,1037px,100%,20211202
j-pop,"rgb(187, 123, 21)",4771px,530px,113%,20211202
denver rap,"rgb(158, 139, 7)",7310px,996px,100%,20211202
turkish alt pop,"rgb(119, 153, 16)",9290px,720px,104%,20211202
v-pop,"rgb(133, 149, 5)",10399px,643px,103%,20211202
hindi hip hop,"rgb(179, 132, 14)",4401px,1107px,102%,20211202
marathi devotional,"rgb(131, 141, 9)",11191px,856px,100%,20211202
texas latin rap,"rgb(166, 134, 5)",4149px,1069px,101%,20211202
thai pop rap,"rgb(130, 156, 19)",10231px,1020px,100%,20211202
spanish contemporary classical,"rgb(38, 158, 140)",19016px,349px,100%,20211202
modern free jazz,"rgb(88, 136, 120)",16255px,601px,100%,20211202
japanese classical performance,"rgb(37, 161, 167)",19276px,422px,100%,20211202
polish free jazz,"rgb(80, 145, 154)",16824px,566px,100%,20211202
kapa haka,"rgb(67, 134, 6)",17908px,452px,100%,20211202
zimdancehall,"rgb(185, 139, 17)",8303px,1024px,100%,20211202
danspunk,"rgb(178, 121, 7)",7591px,683px,103%,20211202
bogor indie,"rgb(189, 121, 51)",5837px,416px,100%,20211202
northwest china indie,"rgb(141, 140, 50)",9089px,579px,100%,20211202
maine indie,"rgb(143, 136, 41)",11970px,536px,100%,20211202
jangle pop,"rgb(168, 121, 28)",9958px,473px,101%,20211202
neo-proto,"rgb(192, 106, 33)",8465px,442px,100%,20211202
cerkes muzikleri,"rgb(182, 139, 35)",6638px,737px,100%,20211202
manguebeat,"rgb(169, 127, 21)",8371px,877px,102%,20211202
neo-crust,"rgb(211, 75, 137)",9566px,134px,100%,20211202
nova mpb,"rgb(126, 147, 14)",11216px,842px,107%,20211202
grime,"rgb(189, 126, 20)",6218px,1001px,105%,20211202
spiritual hip hop,"rgb(176, 121, 15)",8886px,912px,101%,20211202
australian r&b,"rgb(153, 137, 18)",6091px,848px,101%,20211202
canadian indie,"rgb(154, 132, 28)",10033px,488px,104%,20211202
psychedelic folk,"rgb(105, 147, 37)",14087px,666px,101%,20211202
turkish psych,"rgb(141, 132, 35)",13511px,662px,102%,20211202
hakkapop,"rgb(120, 146, 12)",9626px,714px,100%,20211202
mariachi,"rgb(105, 153, 32)",14361px,766px,108%,20211202
rap pernambucano,"rgb(140, 149, 13)",8925px,1045px,100%,20211202
finnish soul,"rgb(150, 135, 18)",9152px,771px,100%,20211202
palestinian pop,"rgb(133, 145, 32)",11142px,807px,100%,20211202
rap sergipano,"rgb(149, 145, 18)",8470px,1018px,100%,20211202
indie psychedelic rock,"rgb(163, 125, 99)",10423px,281px,100%,20211202
experimental black metal,"rgb(189, 80, 137)",10277px,150px,100%,20211202
mandopop,"rgb(139, 145, 6)",9163px,593px,107%,20211202
trap soul,"rgb(136, 153, 8)",6653px,941px,105%,20211202
vapor trap,"rgb(142, 154, 5)",4560px,1076px,110%,20211202
reggaeton mexicano,"rgb(174, 144, 12)",3449px,1105px,102%,20211202
canadian underground hip hop,"rgb(174, 132, 7)",8753px,1013px,100%,20211202
south african hip hop,"rgb(166, 134, 9)",8728px,1045px,101%,20211202
west coast trap,"rgb(168, 131, 4)",7715px,1089px,103%,20211202
ghanaian traditional,"rgb(122, 111, 113)",14974px,1206px,100%,20211202
cumbia sonidera,"rgb(164, 150, 13)",5597px,1096px,105%,20211202
musica tabasquena,"rgb(172, 134, 16)",7670px,1175px,100%,20211202
white noise,"rgb(102, 0, 203)",16058px,3px,104%,20211202
hardcore punk espanol,"rgb(232, 72, 32)",10460px,337px,100%,20211202
deathcore,"rgb(232, 68, 78)",6282px,224px,103%,20211202
deathrash,"rgb(234, 62, 84)",8746px,218px,101%,20211202
nordic folk metal,"rgb(210, 98, 66)",4925px,213px,101%,20211202
polish classical piano,"rgb(29, 165, 217)",20498px,521px,100%,20211202
mathcore,"rgb(220, 69, 97)",9798px,195px,101%,20211202
instrumental djent,"rgb(216, 108, 192)",3502px,275px,101%,20211202
chaabi marocain,"rgb(197, 116, 9)",9959px,814px,100%,20211202
manitoba country,"rgb(153, 140, 4)",7616px,545px,100%,20211202
voidgaze,"rgb(200, 68, 171)",9566px,49px,101%,20211202
trio huasteco,"rgb(119, 154, 12)",14522px,926px,100%,20211202
aussie emo,"rgb(197, 114, 11)",7358px,311px,100%,20211202
indonesian metal,"rgb(228, 71, 76)",6977px,271px,100%,20211202
mexican death metal,"rgb(229, 65, 107)",10387px,200px,100%,20211202
folclor afrocolombiano,"rgb(169, 136, 16)",11264px,1101px,100%,20211202
ambient black metal,"rgb(146, 98, 195)",11432px,44px,100%,20211202
horror punk brasileiro,"rgb(232, 79, 34)",6763px,297px,100%,20211202
argentine ambient,"rgb(78, 144, 180)",14392px,360px,101%,20211202
french post-punk,"rgb(165, 128, 80)",6077px,757px,100%,20211202
didgeridoo,"rgb(109, 148, 120)",10798px,789px,100%,20211202
indie game soundtrack,"rgb(116, 148, 183)",10831px,525px,103%,20211202
no wave,"rgb(157, 114, 94)",9589px,571px,101%,20211202
greek downtempo,"rgb(155, 142, 149)",3000px,939px,100%,20211202
cocuk sarkilari,"rgb(75, 157, 98)",14411px,643px,101%,20211202
children's music,"rgb(104, 152, 45)",11870px,984px,106%,20211202
ballet class,"rgb(60, 170, 203)",16639px,1056px,101%,20211202
convent,"rgb(26, 183, 91)",19970px,171px,100%,20211202
reggae,"rgb(138, 143, 32)",6545px,1212px,106%,20211202
chinese classical,"rgb(38, 152, 143)",19106px,341px,100%,20211202
actors,"rgb(202, 109, 22)",3661px,492px,100%,20211202
nordic house,"rgb(193, 128, 37)",2324px,852px,102%,20211202
vlaamse cabaret,"rgb(132, 112, 7)",14076px,1013px,100%,20211202
south african modern jazz,"rgb(104, 147, 110)",14719px,698px,100%,20211202
japanese classical piano,"rgb(37, 158, 201)",19439px,530px,100%,20211202
dalarna indie,"rgb(166, 128, 23)",9798px,416px,101%,20211202
australian indie folk,"rgb(119, 151, 26)",11427px,643px,102%,20211202
oaxaca indie,"rgb(137, 145, 28)",10070px,809px,100%,20211202
iowa indie,"rgb(140, 134, 49)",11860px,482px,100%,20211202
blues latinoamericano,"rgb(171, 125, 24)",10060px,650px,100%,20211202
vancouver metal,"rgb(208, 87, 90)",7578px,245px,101%,20211202
musica yucateca,"rgb(98, 150, 14)",15369px,865px,100%,20211202
emo trap italiana,"rgb(170, 139, 21)",5428px,867px,101%,20211202
hololive,"rgb(220, 110, 80)",2154px,512px,101%,20211202
swamp pop,"rgb(133, 134, 15)",12229px,846px,100%,20211202
scottish indie rock,"rgb(187, 120, 27)",5207px,362px,101%,20211202
turkish trap pop,"rgb(167, 139, 12)",6142px,912px,109%,20211202
indie rock mexicano,"rgb(176, 130, 48)",4991px,414px,101%,20211202
russian dance pop,"rgb(189, 133, 5)",3027px,796px,103%,20211202
boston indie,"rgb(156, 129, 47)",10682px,446px,101%,20211202
canadian rock,"rgb(192, 115, 21)",5540px,406px,106%,20211202
kansas hip hop,"rgb(161, 138, 5)",8912px,1030px,100%,20211202
ecuadorian pop,"rgb(168, 141, 5)",7185px,988px,102%,20211202
coral gospel,"rgb(114, 149, 26)",11749px,408px,101%,20211202
png pop,"rgb(156, 138, 20)",4096px,885px,101%,20211202
indiana hip hop,"rgb(159, 140, 6)",7222px,1009px,101%,20211202
greek rock,"rgb(181, 122, 49)",5614px,384px,100%,20211202
youth orchestra,"rgb(37, 144, 170)",19018px,187px,100%,20211202
indie pop rap,"rgb(171, 134, 9)",6091px,967px,105%,20211202
musica indigena latinoamericana,"rgb(143, 143, 14)",11785px,922px,100%,20211202
indonesian pop rock,"rgb(167, 132, 11)",6142px,488px,104%,20211202
korean trap,"rgb(178, 143, 11)",6017px,1020px,100%,20211202
turkce kadin rap,"rgb(155, 147, 18)",4482px,1045px,101%,20211202
hip hop tuga,"rgb(163, 134, 19)",9253px,1059px,102%,20211202
hungarian hip hop,"rgb(186, 123, 9)",9538px,1080px,101%,20211202
swedish reggae,"rgb(168, 138, 15)",6042px,1091px,101%,20211202
rap paraguayo,"rgb(160, 148, 22)",5349px,1127px,100%,20211202
polish jazz,"rgb(95, 146, 129)",15541px,606px,100%,20211202
indonesian folk,"rgb(106, 157, 25)",13240px,609px,102%,20211202
raggatek,"rgb(233, 122, 120)",1413px,932px,100%,20211202
thrash-groove metal,"rgb(225, 85, 46)",5033px,330px,100%,20211202
reggae maghreb,"rgb(175, 132, 22)",7027px,896px,100%,20211202
muzica usoara,"rgb(126, 143, 7)",13155px,622px,100%,20211202
ye ye,"rgb(131, 138, 7)",14300px,617px,102%,20211202
merseybeat,"rgb(136, 131, 22)",13376px,686px,106%,20211202
future rock,"rgb(216, 112, 102)",2273px,398px,102%,20211202
deep brazilian pop,"rgb(104, 154, 33)",13917px,869px,100%,20211202
indie cristao,"rgb(122, 151, 14)",10942px,514px,100%,20211202
polish blues,"rgb(147, 133, 18)",11339px,735px,100%,20211202
chanson quebecois,"rgb(129, 143, 9)",13339px,640px,101%,20211202
dangdut remix,"rgb(187, 147, 13)",3595px,934px,101%,20211202
taiwan singer-songwriter,"rgb(127, 145, 13)",10621px,586px,102%,20211202
traditional country,"rgb(83, 148, 17)",16241px,906px,101%,20211202
israeli rock,"rgb(134, 143, 15)",10663px,601px,102%,20211202
street punk,"rgb(230, 73, 41)",8734px,294px,100%,20211202
psychobilly,"rgb(217, 85, 35)",8872px,432px,101%,20211202
british alternative rock,"rgb(194, 110, 25)",5664px,335px,102%,20211202
australian post-rock,"rgb(131, 143, 186)",10942px,309px,100%,20211202
turbo folk,"rgb(188, 125, 2)",5591px,754px,103%,20211202
german trap,"rgb(148, 153, 11)",4975px,1070px,107%,20211202
chamame brasilero,"rgb(158, 138, 21)",9376px,908px,100%,20211202
rap tuga underground,"rgb(159, 130, 30)",10709px,1003px,100%,20211202
malayalam hip hop,"rgb(151, 144, 19)",7778px,1054px,100%,20211202
chicago rap,"rgb(166, 139, 9)",6318px,1016px,114%,20211202
venda pop,"rgb(161, 144, 17)",8666px,990px,100%,20211202
austin hip hop,"rgb(146, 145, 7)",8678px,1020px,100%,20211202
polish post-rock,"rgb(147, 141, 186)",8271px,268px,100%,20211202
rap latina,"rgb(172, 142, 6)",5147px,1134px,105%,20211202
canadian indigenous hip hop,"rgb(155, 138, 13)",4908px,1094px,100%,20211202
hong kong tv drama,"rgb(141, 143, 5)",7604px,701px,100%,20211202
old school hip hop,"rgb(181, 105, 17)",2789px,1243px,104%,20211202
nz gangsta rap,"rgb(168, 137, 6)",5461px,1116px,100%,20211202
mahraganat,"rgb(214, 121, 12)",2695px,1121px,101%,20211202
baptist gospel,"rgb(78, 158, 22)",16387px,356px,100%,20211202
medieval rock,"rgb(191, 112, 35)",6029px,414px,102%,20211202
mestissatge,"rgb(187, 130, 6)",4017px,858px,101%,20211202
variete francaise,"rgb(166, 137, 2)",7421px,725px,102%,20211202
israeli singer-songwriter,"rgb(123, 148, 10)",12934px,666px,101%,20211202
musique traditionnelle congolaise,"rgb(133, 136, 64)",12838px,990px,100%,20211202
classic australian country,"rgb(125, 143, 5)",12342px,873px,100%,20211202
jazz mexicano,"rgb(116, 145, 98)",13339px,800px,101%,20211202
audiophile vocal,"rgb(69, 161, 9)",15820px,791px,100%,20211202
belarusian hip hop,"rgb(172, 134, 9)",7472px,980px,101%,20211202
iskelma,"rgb(146, 139, 4)",9437px,680px,103%,20211202
musica folk asturiana,"rgb(142, 145, 47)",11575px,366px,100%,20211202
desi pop,"rgb(147, 132, 20)",12182px,773px,114%,20211202
college a cappella,"rgb(125, 145, 4)",13044px,536px,100%,20211202
freakbeat,"rgb(165, 117, 30)",11600px,559px,101%,20211202
thai folk,"rgb(124, 146, 28)",12366px,617px,101%,20211202
mexican power metal,"rgb(209, 105, 41)",6367px,264px,100%,20211202
dark folk,"rgb(85, 155, 131)",14207px,368px,100%,20211202
nz singer-songwriter,"rgb(120, 149, 24)",12354px,557px,101%,20211202
shush,"rgb(126, 0, 200)",15899px,53px,102%,20211202
chicano punk,"rgb(228, 83, 45)",9550px,372px,100%,20211202
japanese singer-songwriter,"rgb(144, 141, 17)",9315px,598px,104%,20211202
swedish blues,"rgb(171, 124, 14)",10339px,631px,100%,20211202
