genre,color,top,left,font_size,run_date
meditation,"rgb(70, 107, 204)",17274px,129px,105%,20211201
canadian hip hop,"rgb(159, 141, 6)",7853px,1030px,112%,20211201
gruperas inmortales,"rgb(161, 145, 6)",10859px,994px,106%,20211201
manele,"rgb(192, 136, 13)",3767px,1145px,101%,20211201
american shoegaze,"rgb(173, 116, 146)",8047px,170px,101%,20211201
oratory,"rgb(58, 128, 6)",18278px,1150px,100%,20211201
canadian classical,"rgb(34, 159, 151)",19030px,260px,101%,20211201
late romantic era,"rgb(38, 154, 139)",19924px,335px,104%,20211201
french romanticism,"rgb(37, 156, 125)",19801px,309px,102%,20211201
nueva cancion,"rgb(95, 151, 25)",15450px,902px,102%,20211201
nova canco,"rgb(93, 150, 33)",16188px,764px,101%,20211201
gospel blues,"rgb(82, 139, 29)",18437px,1011px,100%,20211201
pune indie,"rgb(125, 150, 35)",10136px,650px,100%,20211201
chamber folk,"rgb(78, 161, 58)",15556px,473px,100%,20211201
cowpunk,"rgb(192, 103, 32)",10081px,442px,101%,20211201
garage rock,"rgb(199, 98, 45)",9069px,378px,107%,20211201
mexican classic rock,"rgb(169, 114, 81)",11489px,634px,102%,20211201
bali indie,"rgb(186, 114, 41)",8441px,434px,100%,20211201
christian hip hop,"rgb(173, 134, 9)",6704px,965px,103%,20211201
bangladeshi hip hop,"rgb(157, 141, 10)",8592px,1037px,100%,20211201
j-pop,"rgb(187, 123, 21)",4771px,530px,113%,20211201
denver rap,"rgb(158, 139, 7)",7310px,996px,100%,20211201
turkish alt pop,"rgb(119, 153, 16)",9290px,720px,104%,20211201
v-pop,"rgb(133, 149, 5)",10399px,643px,103%,20211201
hindi hip hop,"rgb(179, 132, 14)",4401px,1107px,102%,20211201
marathi devotional,"rgb(131, 141, 9)",11191px,856px,100%,20211201
texas latin rap,"rgb(166, 134, 5)",4149px,1069px,101%,20211201
thai pop rap,"rgb(130, 156, 19)",10231px,1020px,100%,20211201
spanish contemporary classical,"rgb(38, 158, 140)",19016px,349px,100%,20211201
modern free jazz,"rgb(88, 136, 120)",16255px,601px,100%,20211201
japanese classical performance,"rgb(37, 161, 167)",19276px,422px,100%,20211201
polish free jazz,"rgb(80, 145, 154)",16824px,566px,100%,20211201
kapa haka,"rgb(67, 134, 6)",17908px,452px,100%,20211201
zimdancehall,"rgb(185, 139, 17)",8303px,1024px,100%,20211201
danspunk,"rgb(178, 121, 7)",7591px,683px,103%,20211201
bogor indie,"rgb(189, 121, 51)",5837px,416px,100%,20211201
northwest china indie,"rgb(141, 140, 50)",9089px,579px,100%,20211201
maine indie,"rgb(143, 136, 41)",11970px,536px,100%,20211201
jangle pop,"rgb(168, 121, 28)",9958px,473px,101%,20211201
neo-proto,"rgb(192, 106, 33)",8465px,442px,100%,20211201
cerkes muzikleri,"rgb(182, 139, 35)",6638px,737px,100%,20211201
manguebeat,"rgb(169, 127, 21)",8371px,877px,102%,20211201
neo-crust,"rgb(211, 75, 137)",9566px,134px,100%,20211201
nova mpb,"rgb(126, 147, 14)",11216px,842px,107%,20211201
grime,"rgb(189, 126, 20)",6218px,1001px,105%,20211201
spiritual hip hop,"rgb(176, 121, 15)",8886px,912px,101%,20211201
australian r&b,"rgb(153, 137, 18)",6091px,848px,101%,20211201
canadian indie,"rgb(154, 132, 28)",10033px,488px,104%,20211201
psychedelic folk,"rgb(105, 147, 37)",14087px,666px,101%,20211201
turkish psych,"rgb(141, 132, 35)",13511px,662px,102%,20211201
hakkapop,"rgb(120, 146, 12)",9626px,714px,100%,20211201
mariachi,"rgb(105, 153, 32)",14361px,766px,108%,20211201
rap pernambucano,"rgb(140, 149, 13)",8925px,1045px,100%,20211201
finnish soul,"rgb(150, 135, 18)",9152px,771px,100%,20211201
palestinian pop,"rgb(133, 145, 32)",11142px,807px,100%,20211201
rap sergipano,"rgb(149, 145, 18)",8470px,1018px,100%,20211201
indie psychedelic rock,"rgb(163, 125, 99)",10423px,281px,100%,20211201
experimental black metal,"rgb(189, 80, 137)",10277px,150px,100%,20211201
mandopop,"rgb(139, 145, 6)",9163px,593px,107%,20211201
trap soul,"rgb(136, 153, 8)",6653px,941px,105%,20211201
vapor trap,"rgb(142, 154, 5)",4560px,1076px,110%,20211201
reggaeton mexicano,"rgb(174, 144, 12)",3449px,1105px,102%,20211201
canadian underground hip hop,"rgb(174, 132, 7)",8753px,1013px,100%,20211201
south african hip hop,"rgb(166, 134, 9)",8728px,1045px,101%,20211201
west coast trap,"rgb(168, 131, 4)",7715px,1089px,103%,20211201
ghanaian traditional,"rgb(122, 111, 113)",14974px,1206px,100%,20211201
cumbia sonidera,"rgb(164, 150, 13)",5597px,1096px,105%,20211201
musica tabasquena,"rgb(172, 134, 16)",7670px,1175px,100%,20211201
white noise,"rgb(102, 0, 203)",16058px,3px,104%,20211201
hardcore punk espanol,"rgb(232, 72, 32)",10460px,337px,100%,20211201
deathcore,"rgb(232, 68, 78)",6282px,224px,103%,20211201
deathrash,"rgb(234, 62, 84)",8746px,218px,101%,20211201
nordic folk metal,"rgb(210, 98, 66)",4925px,213px,101%,20211201
polish classical piano,"rgb(29, 165, 217)",20498px,521px,100%,20211201
mathcore,"rgb(220, 69, 97)",9798px,195px,101%,20211201
instrumental djent,"rgb(216, 108, 192)",3502px,275px,101%,20211201
chaabi marocain,"rgb(197, 116, 9)",9959px,814px,100%,20211201
manitoba country,"rgb(153, 140, 4)",7616px,545px,100%,20211201
voidgaze,"rgb(200, 68, 171)",9566px,49px,101%,20211201
trio huasteco,"rgb(119, 154, 12)",14522px,926px,100%,20211201
aussie emo,"rgb(197, 114, 11)",7358px,311px,100%,20211201
indonesian metal,"rgb(228, 71, 76)",6977px,271px,100%,20211201
mexican death metal,"rgb(229, 65, 107)",10387px,200px,100%,20211201
folclor afrocolombiano,"rgb(169, 136, 16)",11264px,1101px,100%,20211201
ambient black metal,"rgb(146, 98, 195)",11432px,44px,100%,20211201
horror punk brasileiro,"rgb(232, 79, 34)",6763px,297px,100%,20211201
argentine ambient,"rgb(78, 144, 180)",14392px,360px,101%,20211201
french post-punk,"rgb(165, 128, 80)",6077px,757px,100%,20211201
didgeridoo,"rgb(109, 148, 120)",10798px,789px,100%,20211201
indie game soundtrack,"rgb(116, 148, 183)",10831px,525px,103%,20211201
no wave,"rgb(157, 114, 94)",9589px,571px,101%,20211201
greek downtempo,"rgb(155, 142, 149)",3000px,939px,100%,20211201
cocuk sarkilari,"rgb(75, 157, 98)",14411px,643px,101%,20211201
children's music,"rgb(104, 152, 45)",11870px,984px,106%,20211201
ballet class,"rgb(60, 170, 203)",16639px,1056px,101%,20211201
convent,"rgb(26, 183, 91)",19970px,171px,100%,20211201
reggae,"rgb(138, 143, 32)",6545px,1212px,106%,20211201
chinese classical,"rgb(38, 152, 143)",19106px,341px,100%,20211201
actors,"rgb(202, 109, 22)",3661px,492px,100%,20211201
nordic house,"rgb(193, 128, 37)",2324px,852px,102%,20211201
vlaamse cabaret,"rgb(132, 112, 7)",14076px,1013px,100%,20211201
south african modern jazz,"rgb(104, 147, 110)",14719px,698px,100%,20211201
japanese classical piano,"rgb(37, 158, 201)",19439px,530px,100%,20211201
dalarna indie,"rgb(166, 128, 23)",9798px,416px,101%,20211201
australian indie folk,"rgb(119, 151, 26)",11427px,643px,102%,20211201
oaxaca indie,"rgb(137, 145, 28)",10070px,809px,100%,20211201
iowa indie,"rgb(140, 134, 49)",11860px,482px,100%,20211201
blues latinoamericano,"rgb(171, 125, 24)",10060px,650px,100%,20211201
vancouver metal,"rgb(208, 87, 90)",7578px,245px,101%,20211201
musica yucateca,"rgb(98, 150, 14)",15369px,865px,100%,20211201
emo trap italiana,"rgb(170, 139, 21)",5428px,867px,101%,20211201
hololive,"rgb(220, 110, 80)",2154px,512px,101%,20211201
swamp pop,"rgb(133, 134, 15)",12229px,846px,100%,20211201
scottish indie rock,"rgb(187, 120, 27)",5207px,362px,101%,20211201
turkish trap pop,"rgb(167, 139, 12)",6142px,912px,109%,20211201
indie rock mexicano,"rgb(176, 130, 48)",4991px,414px,101%,20211201
russian dance pop,"rgb(189, 133, 5)",3027px,796px,103%,20211201
boston indie,"rgb(156, 129, 47)",10682px,446px,101%,20211201
canadian rock,"rgb(192, 115, 21)",5540px,406px,106%,20211201
kansas hip hop,"rgb(161, 138, 5)",8912px,1030px,100%,20211201
ecuadorian pop,"rgb(168, 141, 5)",7185px,988px,102%,20211201
coral gospel,"rgb(114, 149, 26)",11749px,408px,101%,20211201
png pop,"rgb(156, 138, 20)",4096px,885px,101%,20211201
indiana hip hop,"rgb(159, 140, 6)",7222px,1009px,101%,20211201
greek rock,"rgb(181, 122, 49)",5614px,384px,100%,20211201
youth orchestra,"rgb(37, 144, 170)",19018px,187px,100%,20211201
indie pop rap,"rgb(171, 134, 9)",6091px,967px,105%,20211201
musica indigena latinoamericana,"rgb(143, 143, 14)",11785px,922px,100%,20211201
indonesian pop rock,"rgb(167, 132, 11)",6142px,488px,104%,20211201
korean trap,"rgb(178, 143, 11)",6017px,1020px,100%,20211201
turkce kadin rap,"rgb(155, 147, 18)",4482px,1045px,101%,20211201
hip hop tuga,"rgb(163, 134, 19)",9253px,1059px,102%,20211201
hungarian hip hop,"rgb(186, 123, 9)",9538px,1080px,101%,20211201
swedish reggae,"rgb(168, 138, 15)",6042px,1091px,101%,20211201
rap paraguayo,"rgb(160, 148, 22)",5349px,1127px,100%,20211201
polish jazz,"rgb(95, 146, 129)",15541px,606px,100%,20211201
indonesian folk,"rgb(106, 157, 25)",13240px,609px,102%,20211201
raggatek,"rgb(233, 122, 120)",1413px,932px,100%,20211201
thrash-groove metal,"rgb(225, 85, 46)",5033px,330px,100%,20211201
reggae maghreb,"rgb(175, 132, 22)",7027px,896px,100%,20211201
muzica usoara,"rgb(126, 143, 7)",13155px,622px,100%,20211201
ye ye,"rgb(131, 138, 7)",14300px,617px,102%,20211201
merseybeat,"rgb(136, 131, 22)",13376px,686px,106%,20211201
future rock,"rgb(216, 112, 102)",2273px,398px,102%,20211201
deep brazilian pop,"rgb(104, 154, 33)",13917px,869px,100%,20211201
indie cristao,"rgb(122, 151, 14)",10942px,514px,100%,20211201
polish blues,"rgb(147, 133, 18)",11339px,735px,100%,20211201
chanson quebecois,"rgb(129, 143, 9)",13339px,640px,101%,20211201
dangdut remix,"rgb(187, 147, 13)",3595px,934px,101%,20211201
taiwan singer-songwriter,"rgb(127, 145, 13)",10621px,586px,102%,20211201
traditional country,"rgb(83, 148, 17)",16241px,906px,101%,20211201
israeli rock,"rgb(134, 143, 15)",10663px,601px,102%,20211201
street punk,"rgb(230, 73, 41)",8734px,294px,100%,20211201
psychobilly,"rgb(217, 85, 35)",8872px,432px,101%,20211201
british alternative rock,"rgb(194, 110, 25)",5664px,335px,102%,20211201
australian post-rock,"rgb(131, 143, 186)",10942px,309px,100%,20211201
turbo folk,"rgb(188, 125, 2)",5591px,754px,103%,20211201
german trap,"rgb(148, 153, 11)",4975px,1070px,107%,20211201
chamame brasilero,"rgb(158, 138, 21)",9376px,908px,100%,20211201
rap tuga underground,"rgb(159, 130, 30)",10709px,1003px,100%,20211201
malayalam hip hop,"rgb(151, 144, 19)",7778px,1054px,100%,20211201
chicago rap,"rgb(166, 139, 9)",6318px,1016px,114%,20211201
venda pop,"rgb(161, 144, 17)",8666px,990px,100%,20211201
austin hip hop,"rgb(146, 145, 7)",8678px,1020px,100%,20211201
polish post-rock,"rgb(147, 141, 186)",8271px,268px,100%,20211201
rap latina,"rgb(172, 142, 6)",5147px,1134px,105%,20211201
canadian indigenous hip hop,"rgb(155, 138, 13)",4908px,1094px,100%,20211201
hong kong tv drama,"rgb(141, 143, 5)",7604px,701px,100%,20211201
old school hip hop,"rgb(181, 105, 17)",2789px,1243px,104%,20211201
nz gangsta rap,"rgb(168, 137, 6)",5461px,1116px,100%,20211201
mahraganat,"rgb(214, 121, 12)",2695px,1121px,101%,20211201
baptist gospel,"rgb(78, 158, 22)",16387px,356px,100%,20211201
medieval rock,"rgb(191, 112, 35)",6029px,414px,102%,20211201
mestissatge,"rgb(187, 130, 6)",4017px,858px,101%,20211201
variete francaise,"rgb(166, 137, 2)",7421px,725px,102%,20211201
israeli singer-songwriter,"rgb(123, 148, 10)",12934px,666px,101%,20211201
musique traditionnelle congolaise,"rgb(133, 136, 64)",12838px,990px,100%,20211201
classic australian country,"rgb(125, 143, 5)",12342px,873px,100%,20211201
jazz mexicano,"rgb(116, 145, 98)",13339px,800px,101%,20211201
audiophile vocal,"rgb(69, 161, 9)",15820px,791px,100%,20211201
belarusian hip hop,"rgb(172, 134, 9)",7472px,980px,101%,20211201
iskelma,"rgb(146, 139, 4)",9437px,680px,103%,20211201
musica folk asturiana,"rgb(142, 145, 47)",11575px,366px,100%,20211201
desi pop,"rgb(147, 132, 20)",12182px,773px,114%,20211201
college a cappella,"rgb(125, 145, 4)",13044px,536px,100%,20211201
freakbeat,"rgb(165, 117, 30)",11600px,559px,101%,20211201
thai folk,"rgb(124, 146, 28)",12366px,617px,101%,20211201
mexican power metal,"rgb(209, 105, 41)",6367px,264px,100%,20211201
dark folk,"rgb(85, 155, 131)",14207px,368px,100%,20211201
nz singer-songwriter,"rgb(120, 149, 24)",12354px,557px,101%,20211201
shush,"rgb(126, 0, 200)",15899px,53px,102%,20211201
chicano punk,"rgb(228, 83, 45)",9550px,372px,100%,20211201
japanese singer-songwriter,"rgb(144, 141, 17)",9315px,598px,104%,20211201
swedish blues,"rgb(171, 124, 14)",10339px,631px,100%,20211201
west australian hip hop,"rgb(173, 131, 13)",8065px,1024px,100%,20211201
czsk hip hop,"rgb(171, 138, 13)",6653px,1018px,104%,20211201
polish alternative rap,"rgb(178, 128, 12)",8240px,1026px,104%,20211201
italian underground hip hop,"rgb(187, 121, 18)",9425px,994px,103%,20211201
polish hip hop,"rgb(178, 130, 11)",7159px,1037px,108%,20211201
schlager,"rgb(199, 123, 4)",3356px,750px,104%,20211201
chinese new year,"rgb(158, 142, 7)",8552px,704px,100%,20211201
reggae en espanol,"rgb(171, 136, 10)",6268px,1065px,104%,20211201
slovenian hip hop,"rgb(166, 128, 15)",10020px,1098px,100%,20211201
cosmic post-rock,"rgb(126, 143, 202)",9847px,229px,100%,20211201
yoga,"rgb(37, 162, 209)",17670px,140px,100%,20211201
turkmen hip hop,"rgb(151, 148, 17)",5498px,1098px,100%,20211201
boom bap brasileiro,"rgb(167, 128, 18)",9550px,1087px,102%,20211201
turkish hip hop,"rgb(166, 137, 21)",6468px,1026px,106%,20211201
batidao romantico,"rgb(167, 150, 5)",4771px,1187px,102%,20211201
musique pour enfants,"rgb(47, 163, 168)",15529px,238px,101%,20211201
virginia indie,"rgb(125, 129, 67)",10773px,712px,100%,20211201
pony,"rgb(120, 134, 29)",11566px,1016px,101%,20211201
tibetan mantra,"rgb(83, 145, 72)",14733px,593px,100%,20211201
belgian experimental,"rgb(101, 140, 162)",14026px,477px,100%,20211201
bulgarian experimental,"rgb(125, 123, 178)",11896px,360px,100%,20211201
scratch,"rgb(160, 121, 94)",5160px,1127px,100%,20211201
minimal techno,"rgb(167, 146, 198)",1249px,1245px,104%,20211201
uk reggae,"rgb(153, 144, 28)",3582px,1170px,102%,20211201
rap tico,"rgb(174, 136, 31)",7309px,1118px,100%,20211201
south african deep house,"rgb(152, 151, 152)",974px,1293px,100%,20211201
uma musume,"rgb(179, 123, 77)",5021px,436px,100%,20211201
jazz composition,"rgb(90, 154, 147)",15503px,782px,100%,20211201
doo-wop,"rgb(118, 131, 6)",14671px,680px,103%,20211201
sacred steel,"rgb(152, 122, 99)",13315px,622px,100%,20211201
rock of gibraltar,"rgb(131, 137, 18)",13363px,593px,100%,20211201
fado instrumental,"rgb(105, 161, 144)",15714px,759px,100%,20211201
st petersburg fl indie,"rgb(159, 131, 41)",9786px,444px,100%,20211201
musica brasiliense,"rgb(123, 150, 37)",11599px,837px,100%,20211201
musica popular paraense,"rgb(165, 139, 22)",8617px,902px,101%,20211201
swedish indie folk,"rgb(100, 159, 54)",14051px,545px,102%,20211201
ska espanol,"rgb(204, 116, 20)",4903px,791px,100%,20211201
tollywood,"rgb(175, 127, 7)",6805px,1009px,102%,20211201
devon indie,"rgb(144, 139, 13)",9614px,548px,100%,20211201
pre-war blues,"rgb(57, 155, 43)",19864px,1175px,100%,20211201
filmi,"rgb(137, 134, 25)",13819px,778px,112%,20211201
uk contemporary r&b,"rgb(136, 148, 11)",8715px,875px,105%,20211201
anime,"rgb(186, 121, 43)",5070px,422px,109%,20211201
baiao,"rgb(146, 132, 40)",13203px,850px,100%,20211201
brazilian surf rock,"rgb(208, 108, 129)",7419px,406px,100%,20211201
french metal,"rgb(212, 89, 89)",6880px,227px,101%,20211201
russian folk rock,"rgb(148, 135, 16)",10424px,586px,101%,20211201
magyar mulatos,"rgb(205, 122, 13)",2709px,934px,100%,20211201
kyrgyz hip hop,"rgb(167, 139, 19)",7535px,1056px,100%,20211201
psychokore,"rgb(184, 128, 17)",5752px,992px,100%,20211201
classic cantopop,"rgb(126, 145, 4)",10352px,617px,102%,20211201
pakistani hip hop,"rgb(166, 143, 11)",6929px,1081px,102%,20211201
avant-garde black metal,"rgb(197, 80, 123)",9421px,138px,100%,20211201
pop nacional antigas,"rgb(133, 144, 5)",11674px,646px,101%,20211201
kermis,"rgb(122, 139, 87)",14063px,609px,100%,20211201
west-vlaamse hip hop,"rgb(157, 134, 8)",10623px,1100px,100%,20211201
oc rap,"rgb(146, 147, 4)",7247px,1048px,101%,20211201
roots reggae,"rgb(139, 143, 29)",6356px,1213px,105%,20211201
irish rebel song,"rgb(121, 142, 11)",14002px,586px,100%,20211201
musica amapaense,"rgb(160, 136, 10)",8997px,778px,100%,20211201
jazz trumpet,"rgb(87, 140, 100)",17259px,891px,103%,20211201
viola da gamba,"rgb(33, 161, 114)",18765px,312px,100%,20211201
choro contemporaneo,"rgb(115, 154, 145)",15080px,976px,100%,20211201
euphoric hardstyle,"rgb(226, 109, 57)",2419px,510px,103%,20211201
hard stoner rock,"rgb(194, 111, 60)",9505px,316px,100%,20211201
lilith,"rgb(122, 145, 12)",11041px,598px,107%,20211201
australian singer-songwriter,"rgb(111, 152, 29)",13130px,562px,101%,20211201
stomp and holler,"rgb(132, 142, 30)",12267px,530px,112%,20211201
scottish singer-songwriter,"rgb(115, 148, 22)",12884px,617px,102%,20211201
musica andina chilena,"rgb(126, 134, 38)",14174px,798px,101%,20211201
neo-rockabilly,"rgb(179, 114, 18)",11661px,822px,100%,20211201
spanish indie folk,"rgb(117, 151, 35)",12415px,559px,100%,20211201
russian gangster rap,"rgb(162, 139, 18)",7929px,1005px,103%,20211201
modern mod,"rgb(189, 117, 34)",6319px,428px,100%,20211201
haitian dance,"rgb(178, 127, 25)",7111px,967px,100%,20211201
brazilian punk,"rgb(221, 85, 26)",8502px,388px,101%,20211201
supergroup,"rgb(178, 110, 40)",9737px,402px,103%,20211201
telugu worship,"rgb(151, 141, 15)",9090px,768px,100%,20211201
zim hip hop,"rgb(169, 142, 13)",6691px,1013px,100%,20211201
finnish post-punk,"rgb(196, 106, 67)",7076px,320px,100%,20211201
christian trap,"rgb(163, 140, 8)",8580px,997px,102%,20211201
yu-mex,"rgb(135, 141, 7)",12625px,527px,100%,20211201
military rap,"rgb(173, 132, 3)",6104px,1016px,101%,20211201
thai idol,"rgb(143, 147, 14)",7445px,740px,101%,20211201
spa,"rgb(91, 67, 203)",16877px,122px,100%,20211201
azeri rap,"rgb(154, 140, 8)",8177px,1030px,101%,20211201
azonto,"rgb(190, 131, 10)",5825px,1092px,103%,20211201
flint hip hop,"rgb(164, 141, 5)",6154px,1067px,101%,20211201
deep funk house,"rgb(186, 127, 161)",436px,1407px,100%,20211201
german tech house,"rgb(176, 147, 201)",251px,1423px,100%,20211201
pipa,"rgb(54, 166, 177)",18727px,875px,100%,20211201
mevlevi sufi,"rgb(81, 154, 90)",16798px,456px,100%,20211201
coptic hymn,"rgb(71, 156, 7)",16216px,516px,100%,20211201
classical harp,"rgb(28, 175, 182)",19732px,631px,100%,20211201
jazz clarinet,"rgb(92, 130, 136)",17485px,975px,100%,20211201
sung poetry,"rgb(111, 146, 11)",14150px,757px,101%,20211201
poezja spiewana,"rgb(111, 148, 9)",13881px,785px,101%,20211201
galway indie,"rgb(126, 142, 41)",12293px,536px,100%,20211201
spanish classical piano,"rgb(34, 166, 182)",19899px,571px,100%,20211201
musica mogiana,"rgb(125, 147, 28)",12095px,869px,100%,20211201
adoracion pentecostal,"rgb(149, 146, 5)",8812px,809px,100%,20211201
classical cello,"rgb(32, 165, 181)",19838px,309px,100%,20211201
eau claire indie,"rgb(121, 143, 60)",13007px,467px,102%,20211201
chutney,"rgb(141, 130, 30)",14076px,814px,102%,20211201
musica calabrese,"rgb(154, 139, 10)",8728px,764px,100%,20211201
afghan pop,"rgb(180, 124, 20)",10278px,800px,101%,20211201
newcastle nsw indie,"rgb(172, 123, 40)",8578px,424px,101%,20211201
spanish folk rock,"rgb(152, 139, 22)",9377px,596px,100%,20211201
bubblegrunge,"rgb(162, 128, 44)",9688px,398px,105%,20211201
pop lgbtq+ brasileira,"rgb(154, 143, 6)",8201px,934px,104%,20211201
uk rockabilly,"rgb(192, 110, 17)",9264px,789px,100%,20211201
swedish hip hop,"rgb(172, 133, 13)",9063px,1028px,105%,20211201
magyar trap,"rgb(143, 153, 13)",5925px,1050px,101%,20211201
nepali pop,"rgb(151, 142, 9)",9601px,692px,101%,20211201
nuevo flamenco,"rgb(133, 136, 49)",14126px,926px,102%,20211201
reggae peruano,"rgb(165, 142, 29)",6244px,1031px,100%,20211201
israeli classical piano,"rgb(26, 166, 220)",20128px,501px,100%,20211201
swamp blues,"rgb(137, 128, 35)",12752px,926px,100%,20211201
pinoy trap,"rgb(149, 148, 10)",5913px,1035px,102%,20211201
classic colombian pop,"rgb(131, 151, 15)",12367px,1087px,101%,20211201
polish folk metal,"rgb(188, 94, 103)",8896px,224px,100%,20211201
rap sardegna,"rgb(173, 128, 9)",6603px,1096px,102%,20211201
deep southern trap,"rgb(161, 139, 4)",5134px,1096px,101%,20211201
